OBJECTID,Descripcion,Periodo,Fuente,Fecha_Actualizacion,Shape__Area,Shape__Length,Codigo_Muniicipio,Departamento,Municipio,Periodo_1980_1988,Periodo_1989_1996,Periodo_1997_2004,Periodo_2005_2014,Total_1989_2014
211,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0111218756889096,0.526596397906541,15172,BOYACÁ,CHINAVITA,0,4,68,45,117
212,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0134686209024035,0.864134276708061,15176,BOYACÁ,CHIQUINQUIRÁ,3,14,102,240,359
213,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0552898649673044,1.36484707407272,15183,BOYACÁ,CHITA,17,54,410,594,1075
214,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0129465244874018,0.57927717253995,15185,BOYACÁ,CHITARAQUE,0,10,22,99,131
215,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00404177655917067,0.425266609105129,15187,BOYACÁ,CHIVATÁ,0,0,0,7,7
216,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00440452711068295,0.385304475122445,15189,BOYACÁ,CIÉNEGA,0,0,6,0,6
217,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0118575339326147,0.733788941574519,15204,BOYACÁ,CÓMBITA,0,4,8,8,20
218,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0122292129475332,0.639954012876934,15212,BOYACÁ,COPER,0,11,39,42,92
220,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0474073553432579,1.28569389532174,15377,BOYACÁ,LABRANZAGRANDE,5,164,571,431,1171
221,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00464258392104714,0.294775725011035,15380,BOYACÁ,LA CAPILLA,0,0,16,17,33
222,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00228545737953326,0.280691814885022,15401,BOYACÁ,LA VICTORIA,7,18,7,25,57
223,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0131930302287302,0.635572455189604,15403,BOYACÁ,LA UVITA,0,12,34,39,85
224,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0214635408407941,0.915418048255861,15542,BOYACÁ,PESCA,0,11,54,60,125
225,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0379277841059389,1.01650146352245,15550,BOYACÁ,PISBA,14,24,224,130,392
226,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.123609862437234,2.40391521644962,15572,BOYACÁ,PUERTO BOYACÁ,395,270,842,2729,4236
227,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0136562717242536,0.830110612145537,15580,BOYACÁ,QUÍPAMA,14,45,56,226,341
228,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0492586330227418,1.19876408692883,15755,BOYACÁ,SOCOTÁ,2,22,213,378,615
229,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0122557820043085,0.575363712854479,15757,BOYACÁ,SOCHA,10,3,110,95,218
230,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0169965836263289,0.719792353459431,15759,BOYACÁ,SOGAMOSO,4,5,202,216,427
231,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0047934998633078,0.370385058998199,15761,BOYACÁ,SOMONDOCO,0,0,26,43,69
232,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0119147903171322,0.549025807322759,15842,BOYACÁ,ÚMBITA,0,0,38,38,76
233,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0130542953775843,0.667857696835205,15861,BOYACÁ,VENTAQUEMADA,0,0,7,21,28
234,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00510551854983001,0.341267745944484,15879,BOYACÁ,VIRACACHÁ,0,0,1,5,6
235,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0205122325582685,0.898103514383305,15897,BOYACÁ,ZETAQUIRA,0,17,101,78,196
236,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00836979713498818,0.487024843992515,15218,BOYACÁ,COVARACHÍA,1,3,118,66,188
237,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00343766442007254,0.291958940309634,15224,BOYACÁ,CUCAITA,0,0,0,16,16
238,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00360067027023912,0.307677719197158,15226,BOYACÁ,CUÍTIVA,0,0,4,11,15
239,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00950923321761028,0.507900025134087,15232,BOYACÁ,CHÍQUIZA,0,0,0,6,6
240,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00885899653842846,0.566870187363574,15236,BOYACÁ,CHIVOR,0,11,154,94,259
241,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0191046635815409,0.959491539966523,15238,BOYACÁ,DUITAMA,0,1,66,187,254
242,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0194635639745421,0.71596273491896,15244,BOYACÁ,EL COCUY,11,77,125,83,296
243,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.005669386499321,0.338906921668272,15248,BOYACÁ,EL ESPINO,0,0,140,43,183
244,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00892241871622371,0.504074495438943,15272,BOYACÁ,FIRAVITOBA,0,0,9,0,9
245,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00719332757742695,0.414792863486785,15276,BOYACÁ,FLORESTA,0,0,4,4,8
246,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0071972756361786,0.497657899966539,15293,BOYACÁ,GACHANTIVÁ,0,0,10,0,10
247,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0100928578215487,0.63460775800863,15296,BOYACÁ,GÁMEZA,0,0,20,32,52
248,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0157788906484825,0.610179730715591,15299,BOYACÁ,GARAGOA,0,5,93,108,206
249,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00470924756749077,0.299984588357752,15317,BOYACÁ,GUACAMAYAS,0,0,35,23,58
250,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00294665507454933,0.287084103226333,15322,BOYACÁ,GUATEQUE,0,15,79,80,174
251,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00814992567283645,0.428038623904808,15325,BOYACÁ,GUAYATÁ,0,4,70,59,133
252,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00279434588396013,0.274831868547799,15362,BOYACÁ,IZA,0,0,17,6,23
253,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00481379076210684,0.444685249944612,15367,BOYACÁ,JENESANO,0,0,6,25,31
254,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0107553691146014,0.52315696412405,15368,BOYACÁ,JERICÓ,3,24,69,121,217
255,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0103322987446859,0.631933631526388,15407,BOYACÁ,VILLA DE LEYVA,0,0,1,0,1
256,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0163022843841552,0.692334760616135,15425,BOYACÁ,MACANAL,0,0,103,59,162
257,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0131144285506905,0.716032250872508,15442,BOYACÁ,MARIPÍ,18,43,89,265,415
258,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0210959302713197,0.735170675693877,15455,BOYACÁ,MIRAFLORES,1,96,332,154,583
259,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0294022550537413,0.95336719168449,15464,BOYACÁ,MONGUA,0,7,123,67,197
260,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00561820701329656,0.359970026575976,15466,BOYACÁ,MONGUÍ,0,0,7,5,12
261,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0178224974900997,0.874908092690482,15469,BOYACÁ,MONIQUIRÁ,9,0,61,180,250
262,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0049001248419759,0.36400591351265,15476,BOYACÁ,MOTAVITA,0,0,5,0,5
263,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0112519022146242,0.689074411332995,15480,BOYACÁ,MUZO,103,180,191,383,857
264,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00452339958320196,0.368770650986857,15491,BOYACÁ,NOBSA,5,0,8,29,42
265,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00419283053697234,0.357775628487191,15494,BOYACÁ,NUEVO COLÓN,0,0,1,27,28
266,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00492100542998326,0.337624866804105,15500,BOYACÁ,OICATÁ,0,5,0,0,5
267,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.038782710219492,1.30904874120125,15507,BOYACÁ,OTANCHE,100,91,325,943,1459
268,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00543856814805493,0.349261578600845,15511,BOYACÁ,PACHAVITA,0,0,2,10,12
269,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0276429436266341,0.963628775033196,15514,BOYACÁ,PÁEZ,27,153,1188,132,1500
270,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0249059798188719,1.06962213007818,15516,BOYACÁ,PAIPA,0,0,29,18,47
271,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0255788507762738,0.855038807430788,15518,BOYACÁ,PAJARITO,15,30,367,271,683
272,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00324389968103127,0.331656348271694,15522,BOYACÁ,PANQUEBA,0,1,57,12,70
273,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0206226173218976,0.939745219104112,15531,BOYACÁ,PAUNA,38,57,149,329,573
274,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0361929984034271,1.14765183330388,15533,BOYACÁ,PAYA,10,66,141,228,445
275,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0100169585947619,0.51816629139874,15537,BOYACÁ,PAZ DE RÍO,0,8,47,11,66
276,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0102518284705861,0.766956897446586,15599,BOYACÁ,RAMIRIQUÍ,0,0,57,69,126
277,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0180066165741709,0.781180070094503,15600,BOYACÁ,RÁQUIRA,0,0,5,4,9
278,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0168333729805051,0.681104143547076,15621,BOYACÁ,RONDÓN,0,0,14,38,52
279,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.020297719188605,0.792257111530991,15632,BOYACÁ,SABOYÁ,0,0,11,37,48
280,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00521706467886475,0.386354549453422,15638,BOYACÁ,SÁCHICA,0,0,2,4,6
281,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0136741953678835,0.663348845048985,15646,BOYACÁ,SAMACÁ,0,3,17,25,45
282,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00892678699872605,0.434471028394038,15660,BOYACÁ,SAN EDUARDO,0,103,34,41,178
283,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00607642809878044,0.362712231281283,15664,BOYACÁ,SAN JOSÉ DE PARE,1,0,35,31,67
284,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.038291662452588,1.14831954372369,15667,BOYACÁ,SAN LUIS DE GACENO,0,47,287,229,563
285,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0101185762791082,0.534964135804398,15673,BOYACÁ,SAN MATEO,0,29,336,93,458
286,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00767101534511886,0.464967817847947,15676,BOYACÁ,SAN MIGUEL DE SEMA,0,2,0,4,6
287,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0159917950011658,0.642192077621611,15681,BOYACÁ,SAN PABLO DE BORBUR,61,52,152,387,652
288,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00555103539127097,0.320472349280993,15686,BOYACÁ,SANTANA,0,7,40,90,137
289,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0252388215707804,1.04996294444132,15690,BOYACÁ,SANTA MARÍA,2,42,66,102,212
290,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0095269258470756,0.726840247163012,15693,BOYACÁ,SANTA ROSA DE VITERBO,0,0,16,28,44
291,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00633165592918647,0.421030187162966,15696,BOYACÁ,SANTA SOFÍA,0,6,0,11,17
292,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0131711238066624,0.70326797538298,15720,BOYACÁ,SATIVANORTE,0,1,40,33,74
293,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00448083153140788,0.455346953562997,15723,BOYACÁ,SATIVASUR,0,0,7,14,21
294,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00972716856122699,0.48335501247627,15740,BOYACÁ,SIACHOQUE,0,1,0,10,11
295,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0100541414807604,0.501444857794979,15753,BOYACÁ,SOATÁ,0,11,71,47,129
296,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00390451106264916,0.299866750942381,15762,BOYACÁ,SORA,0,0,3,0,3
297,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0232702225331995,0.926526773434124,15763,BOYACÁ,SOTAQUIRÁ,0,0,13,12,25
298,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00454936725548269,0.351032513591162,15764,BOYACÁ,SORACÁ,0,0,0,11,11
299,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0149199870060569,0.7483860264378,15774,BOYACÁ,SUSACÓN,0,27,62,68,157
300,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00844815509745395,0.471895616061571,15776,BOYACÁ,SUTAMARCHÁN,0,0,12,0,12
301,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00335332727333357,0.307706652860582,15778,BOYACÁ,SUTATENZA,0,2,2,9,13
302,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0171143359817541,0.810535798566789,15790,BOYACÁ,TASCO,1,3,21,30,55
303,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00373980614558781,0.32858508778055,15798,BOYACÁ,TENZA,0,0,1,5,6
304,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00993775643048962,0.560833327243965,15804,BOYACÁ,TIBANÁ,0,12,4,27,43
305,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00765169304492909,0.510611898525434,15806,BOYACÁ,TIBASOSA,0,0,0,8,8
306,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00650875349828524,0.394506359298363,15808,BOYACÁ,TINJACÁ,0,3,2,0,5
307,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0058775935151596,0.371411566247041,15810,BOYACÁ,TIPACOQUE,6,0,15,0,21
308,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0137287688734425,0.542314325266372,15814,BOYACÁ,TOCA,0,0,0,6,6
309,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00828349447549546,0.477132976850282,15816,BOYACÁ,TOGÜÍ,0,0,25,34,59
310,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00274432889518163,0.271281152873593,15820,BOYACÁ,TÓPAGA,0,0,6,13,19
