id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente
22,Global,BGD,Bangladesh,,,2024,2024,Conflicto armado / violencia,Todos,Todos,2800.0,585000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
23,Global,BGD,Bangladesh,,,2024,2024,Desastre natural / climático,Todos,Todos,2402000.0,172000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
24,Global,BGR,Bulgaria,,,2024,2024,Desastre natural / climático,Todos,Todos,790.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
25,Global,BHS,Bahamas,,,2024,2024,Desastre natural / climático,Todos,Todos,30.0,30.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
26,Global,BIH,Bosnia and Herzegovina,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,95000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
27,Global,BIH,Bosnia and Herzegovina,,,2024,2024,Desastre natural / climático,Todos,Todos,460.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
28,Global,BLR,Belarus,,,2024,2024,Desastre natural / climático,Todos,Todos,440.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
29,Global,BLZ,Belize,,,2024,2024,Desastre natural / climático,Todos,Todos,2700.0,8.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
30,Global,BOL,Bolivia,,,2024,2024,Desastre natural / climático,Todos,Todos,18000.0,12000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
31,Global,BRA,Brazil,,,2024,2024,Conflicto armado / violencia,Todos,Todos,19000.0,19000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
32,Global,BRA,Brazil,,,2024,2024,Desastre natural / climático,Todos,Todos,1124000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
33,Global,BRB,Barbados,,,2024,2024,Desastre natural / climático,Todos,Todos,400.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
34,Global,BTN,Bhutan,,,2024,2024,Desastre natural / climático,Todos,Todos,160.0,140.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
35,Global,BWA,Botswana,,,2024,2024,Desastre natural / climático,Todos,Todos,1000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
36,Global,CAF,Central African Republic,,,2024,2024,Conflicto armado / violencia,Todos,Todos,94000.0,469000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
37,Global,CAF,Central African Republic,,,2024,2024,Desastre natural / climático,Todos,Todos,19000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
38,Global,CAN,Canada,,,2024,2024,Desastre natural / climático,Todos,Todos,45000.0,2000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
39,Global,CHE,Switzerland,,,2024,2024,Desastre natural / climático,Todos,Todos,1100.0,97.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
40,Global,CHL,Chile,,,2024,2024,Desastre natural / climático,Todos,Todos,13000.0,8300.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
41,Global,CHN,China,,,2024,2024,Desastre natural / climático,Todos,Todos,3926000.0,198000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
42,Global,CIV,Côte d'Ivoire,,,2024,2024,Desastre natural / climático,Todos,Todos,2600.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
43,Global,CMR,Cameroon,,,2024,2024,Conflicto armado / violencia,Todos,Todos,93000.0,1029000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
44,Global,CMR,Cameroon,,,2024,2024,Desastre natural / climático,Todos,Todos,261000.0,29000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
45,Global,COD,Dem. Rep. Congo,,,2024,2024,Conflicto armado / violencia,Todos,Todos,5333000.0,6215000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
46,Global,COD,Dem. Rep. Congo,,,2024,2024,Desastre natural / climático,Todos,Todos,750000.0,681000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
47,Nacional,COL,Colombia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,388000.0,7265000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
48,Nacional,COL,Colombia,,,2024,2024,Desastre natural / climático,Todos,Todos,91000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
49,Global,COM,Comoros,,,2024,2024,Conflicto armado / violencia,Todos,Todos,11.0,11.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
50,Global,COM,Comoros,,,2024,2024,Desastre natural / climático,Todos,Todos,1000.0,27.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
51,Global,CRI,Costa Rica,,,2024,2024,Desastre natural / climático,Todos,Todos,6000.0,58.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
52,Global,CUB,Cuba,,,2024,2024,Desastre natural / climático,Todos,Todos,480000.0,37000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
53,Global,CYM,Cayman Islands,,,2024,2024,Desastre natural / climático,Todos,Todos,110.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
54,Global,CYP,Cyprus,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,245000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
55,Global,CYP,Cyprus,,,2024,2024,Desastre natural / climático,Todos,Todos,1500.0,13.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
56,Global,CZE,Czech Republic,,,2024,2024,Desastre natural / climático,Todos,Todos,22000.0,5.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
57,Global,DEU,Germany,,,2024,2024,Desastre natural / climático,Todos,Todos,7000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
58,Global,DJI,Djibouti,,,2024,2024,Desastre natural / climático,Todos,Todos,430.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
59,Global,DNK,Denmark,,,2024,2024,Desastre natural / climático,Todos,Todos,8.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
60,Global,DOM,Dominican Republic,,,2024,2024,Desastre natural / climático,Todos,Todos,3800.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
61,Global,DZA,Algeria,,,2024,2024,Desastre natural / climático,Todos,Todos,15000.0,25.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
62,Global,ECU,Ecuador,,,2024,2024,Conflicto armado / violencia,Todos,Todos,101000.0,49000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
63,Global,ECU,Ecuador,,,2024,2024,Desastre natural / climático,Todos,Todos,4400.0,8800.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
64,Global,ESP,Spain,,,2024,2024,Desastre natural / climático,Todos,Todos,14000.0,4000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
65,Global,ETH,Ethiopia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,387000.0,2378000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
66,Global,ETH,Ethiopia,,,2024,2024,Desastre natural / climático,Todos,Todos,227000.0,757000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
67,Global,FIN,Finland,,,2024,2024,Desastre natural / climático,Todos,Todos,11.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
68,Global,FJI,Fiji,,,2024,2024,Desastre natural / climático,Todos,Todos,760.0,260.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
69,Global,FRA,France,,,2024,2024,Desastre natural / climático,Todos,Todos,4000.0,59.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
70,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Todos,Todos,18.0,8.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
71,Global,GBR,United Kingdom,,,2024,2024,Desastre natural / climático,Todos,Todos,1500.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
72,Global,GEO,Georgia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,299000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
73,Global,GEO,Georgia,,,2024,2024,Desastre natural / climático,Todos,Todos,300.0,49000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
74,Global,GHA,Ghana,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,3200.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
75,Global,GHA,Ghana,,,2024,2024,Desastre natural / climático,Todos,Todos,1800.0,1800.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
76,Global,GIN,Guinea,,,2024,2024,Desastre natural / climático,Todos,Todos,5200.0,5200.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
77,Global,GMB,Gambia,,,2024,2024,Desastre natural / climático,Todos,Todos,7500.0,7500.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
78,Global,GNB,Guinea-Bissau,,,2024,2024,Desastre natural / climático,Todos,Todos,1000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
79,Global,GRC,Greece,,,2024,2024,Desastre natural / climático,Todos,Todos,60000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
80,Global,GRD,Grenada,,,2024,2024,Desastre natural / climático,Todos,Todos,3100.0,380.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
81,Global,GTM,Guatemala,,,2024,2024,Conflicto armado / violencia,Todos,Todos,550.0,573000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
82,Global,GTM,Guatemala,,,2024,2024,Desastre natural / climático,Todos,Todos,81000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
83,Global,GUY,Guyana,,,2024,2024,Desastre natural / climático,Todos,Todos,32.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
84,Global,HKG,"Hong Kong, China",,,2024,2024,Desastre natural / climático,Todos,Todos,390.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
85,Global,HND,Honduras,,,2024,2024,Conflicto armado / violencia,Todos,Todos,4300.0,101000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
86,Global,HND,Honduras,,,2024,2024,Desastre natural / climático,Todos,Todos,20000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
87,Global,HRV,Croatia,,,2024,2024,Desastre natural / climático,Todos,Todos,7.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
88,Global,HTI,Haiti,,,2024,2024,Conflicto armado / violencia,Todos,Todos,889000.0,1037000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
89,Global,HTI,Haiti,,,2024,2024,Desastre natural / climático,Todos,Todos,4800.0,3800.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
90,Global,HUN,Hungary,,,2024,2024,Desastre natural / climático,Todos,Todos,8.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
91,Global,IDN,Indonesia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,14000.0,57000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
92,Global,IDN,Indonesia,,,2024,2024,Desastre natural / climático,Todos,Todos,516000.0,39000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
93,Global,IND,India,,,2024,2024,Conflicto armado / violencia,Todos,Todos,1700.0,525000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
94,Global,IND,India,,,2024,2024,Desastre natural / climático,Todos,Todos,5431000.0,118000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
95,Global,IRL,Ireland,,,2024,2024,Desastre natural / climático,Todos,Todos,7.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
96,Global,IRN,Iran,,,2024,2024,Desastre natural / climático,Todos,Todos,26000.0,420.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
97,Global,IRQ,Iraq,,,2024,2024,Conflicto armado / violencia,Todos,Todos,23000.0,1031000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
98,Global,IRQ,Iraq,,,2024,2024,Desastre natural / climático,Todos,Todos,46000.0,170000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
99,Global,ISL,Iceland,,,2024,2024,Desastre natural / climático,Todos,Todos,390.0,3700.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
100,Global,ISR,Israel,,,2024,2024,Conflicto armado / violencia,Todos,Todos,740.0,68000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
101,Global,ITA,Italy,,,2024,2024,Desastre natural / climático,Todos,Todos,9400.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
102,Global,JAM,Jamaica,,,2024,2024,Desastre natural / climático,Todos,Todos,1800.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
103,Global,JPN,Japan,,,2024,2024,Desastre natural / climático,Todos,Todos,110000.0,29000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
104,Global,KAZ,Kazakhstan,,,2024,2024,Desastre natural / climático,Todos,Todos,120000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
105,Global,KEN,Kenya,,,2024,2024,Conflicto armado / violencia,Todos,Todos,38000.0,100000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
106,Global,KEN,Kenya,,,2024,2024,Desastre natural / climático,Todos,Todos,314000.0,185000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
107,Global,KGZ,Kyrgyzstan,,,2024,2024,Desastre natural / climático,Todos,Todos,4700.0,12.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
108,Global,KHM,Cambodia,,,2024,2024,Desastre natural / climático,Todos,Todos,11000.0,2500.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
109,Global,KOR,Korea,,,2024,2024,Desastre natural / climático,Todos,Todos,11000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
110,Global,LAO,Lao PDR,,,2024,2024,Desastre natural / climático,Todos,Todos,3400.0,1300.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
111,Global,LBN,Lebanon,,,2024,2024,Conflicto armado / violencia,Todos,Todos,1056000.0,985000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
112,Global,LBN,Lebanon,,,2024,2024,Desastre natural / climático,Todos,Todos,2400.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
113,Global,LBR,Liberia,,,2024,2024,Desastre natural / climático,Todos,Todos,22000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
114,Global,LBY,Libya,,,2024,2024,Conflicto armado / violencia,Todos,Todos,340.0,107000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
115,Global,LBY,Libya,,,2024,2024,Desastre natural / climático,Todos,Todos,13000.0,32000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
116,Global,LCA,St. Lucia,,,2024,2024,Desastre natural / climático,Todos,Todos,27.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
117,Global,LKA,Sri Lanka,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,4800.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
118,Global,LKA,Sri Lanka,,,2024,2024,Desastre natural / climático,Todos,Todos,84000.0,740.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
119,Global,LTU,Lithuania,,,2024,2024,Desastre natural / climático,Todos,Todos,4.0,4.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
120,Global,LVA,Latvia,,,2024,2024,Desastre natural / climático,Todos,Todos,6.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
121,Global,MAR,Morocco,,,2024,2024,Desastre natural / climático,Todos,Todos,270.0,260.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
122,Global,MDA,Moldova,,,2024,2024,Desastre natural / climático,Todos,Todos,170.0,6.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
123,Global,MDG,Madagascar,,,2024,2024,Conflicto armado / violencia,Todos,Todos,180.0,180.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
124,Global,MDG,Madagascar,,,2024,2024,Desastre natural / climático,Todos,Todos,59000.0,9700.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
125,Global,MDV,Maldives,,,2024,2024,Desastre natural / climático,Todos,Todos,240.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
126,Global,MEX,Mexico,,,2024,2024,Conflicto armado / violencia,Todos,Todos,26000.0,390000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
127,Global,MEX,Mexico,,,2024,2024,Desastre natural / climático,Todos,Todos,53000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
128,Global,MHL,Marshall Islands,,,2024,2024,Desastre natural / climático,Todos,Todos,320.0,35.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
129,Global,MKD,North Macedonia,,,2024,2024,Desastre natural / climático,Todos,Todos,2.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
130,Global,MLI,Mali,,,2024,2024,Conflicto armado / violencia,Todos,Todos,131000.0,361000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
131,Global,MLI,Mali,,,2024,2024,Desastre natural / climático,Todos,Todos,30000.0,18000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
132,Global,MMR,Myanmar,,,2024,2024,Conflicto armado / violencia,Todos,Todos,1232000.0,3521000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
133,Global,MMR,Myanmar,,,2024,2024,Desastre natural / climático,Todos,Todos,525000.0,126000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
134,Global,MNG,Mongolia,,,2024,2024,Desastre natural / climático,Todos,Todos,890.0,22.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
135,Global,MOZ,Mozambique,,,2024,2024,Conflicto armado / violencia,Todos,Todos,240000.0,580000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
136,Global,MOZ,Mozambique,,,2024,2024,Desastre natural / climático,Todos,Todos,585000.0,138000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
137,Global,MRT,Mauritania,,,2024,2024,Desastre natural / climático,Todos,Todos,12000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
138,Global,MUS,Mauritius,,,2024,2024,Desastre natural / climático,Todos,Todos,2300.0,39.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
139,Global,MWI,Malawi,,,2024,2024,Conflicto armado / violencia,Todos,Todos,680.0,880.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
140,Global,MWI,Malawi,,,2024,2024,Desastre natural / climático,Todos,Todos,65000.0,135000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
141,Global,MYS,Malaysia,,,2024,2024,Desastre natural / climático,Todos,Todos,236000.0,100.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
142,Global,MYT,Mayotte,,,2024,2024,Desastre natural / climático,Todos,Todos,142000.0,142000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
143,Global,NAM,Namibia,,,2024,2024,Desastre natural / climático,Todos,Todos,1400.0,1400.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
144,Global,NER,Niger,,,2024,2024,Conflicto armado / violencia,Todos,Todos,100000.0,412000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
145,Global,NER,Niger,,,2024,2024,Desastre natural / climático,Todos,Todos,1172000.0,480000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
146,Global,NGA,Nigeria,,,2024,2024,Conflicto armado / violencia,Todos,Todos,295000.0,3359000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
147,Global,NGA,Nigeria,,,2024,2024,Desastre natural / climático,Todos,Todos,1245000.0,350000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
148,Global,NIC,Nicaragua,,,2024,2024,Desastre natural / climático,Todos,Todos,2500.0,89.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
149,Global,NLD,Netherlands,,,2024,2024,Desastre natural / climático,Todos,Todos,63.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
150,Global,NOR,Norway,,,2024,2024,Desastre natural / climático,Todos,Todos,590.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
151,Global,NPL,Nepal,,,2024,2024,Desastre natural / climático,Todos,Todos,56000.0,19000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
152,Global,NZL,New Zealand,,,2024,2024,Desastre natural / climático,Todos,Todos,1700.0,26.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
153,Global,OMN,Oman,,,2024,2024,Desastre natural / climático,Todos,Todos,1600.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
154,Global,PAK,Pakistan,,,2024,2024,Conflicto armado / violencia,Todos,Todos,3500.0,22000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
155,Global,PAK,Pakistan,,,2024,2024,Desastre natural / climático,Todos,Todos,169000.0,203000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
156,Global,PAN,Panama,,,2024,2024,Desastre natural / climático,Todos,Todos,2100.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
157,Global,PER,Peru,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,78000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
158,Global,PER,Peru,,,2024,2024,Desastre natural / climático,Todos,Todos,49000.0,5700.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
159,Global,PHL,Philippines,,,2024,2024,Conflicto armado / violencia,Todos,Todos,193000.0,123000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
160,Global,PHL,Philippines,,,2024,2024,Desastre natural / climático,Todos,Todos,8996000.0,1036000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
161,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Todos,Todos,12000.0,84000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
162,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Todos,Todos,31000.0,24000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
163,Global,POL,Poland,,,2024,2024,Desastre natural / climático,Todos,Todos,44000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
164,Global,PRI,Puerto Rico,,,2024,2024,Desastre natural / climático,Todos,Todos,340.0,150.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
165,Global,PRK,Dem. People's Rep. Korea,,,2024,2024,Desastre natural / climático,Todos,Todos,13000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
166,Global,PRT,Portugal,,,2024,2024,Desastre natural / climático,Todos,Todos,700.0,21.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
167,Global,PRY,Paraguay,,,2024,2024,Desastre natural / climático,Todos,Todos,8500.0,140.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
168,Global,PSE,Palestine,,,2024,2024,Conflicto armado / violencia,Todos,Todos,3216000.0,2032000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
169,Global,PYF,French Polynesia,,,2024,2024,Desastre natural / climático,Todos,Todos,21.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
170,Global,REU,Réunion,,,2024,2024,Desastre natural / climático,Todos,Todos,700.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
171,Global,ROU,Romania,,,2024,2024,Desastre natural / climático,Todos,Todos,6600.0,5.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
172,Global,RUS,Russia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,182000.0,171000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
173,Global,RUS,Russia,,,2024,2024,Desastre natural / climático,Todos,Todos,43000.0,2300.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
174,Global,RWA,Rwanda,,,2024,2024,Desastre natural / climático,Todos,Todos,58000.0,22000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
175,Global,SDN,Sudan,,,2024,2024,Conflicto armado / violencia,Todos,Todos,3778000.0,11560000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
176,Global,SDN,Sudan,,,2024,2024,Desastre natural / climático,Todos,Todos,200000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
177,Global,SEN,Senegal,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,5900.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
178,Global,SEN,Senegal,,,2024,2024,Desastre natural / climático,Todos,Todos,57000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
179,Global,SLB,Solomon Islands,,,2024,2024,Conflicto armado / violencia,Todos,Todos,11.0,11.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
180,Global,SLE,Sierra Leone,,,2024,2024,Desastre natural / climático,Todos,Todos,1100.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
181,Global,SLV,El Salvador,,,2024,2024,Conflicto armado / violencia,Todos,Todos,39000.0,35000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
182,Global,SLV,El Salvador,,,2024,2024,Desastre natural / climático,Todos,Todos,5500.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
183,Global,SOM,Somalia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,316000.0,3136000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
184,Global,SOM,Somalia,,,2024,2024,Desastre natural / climático,Todos,Todos,156000.0,733000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
185,Global,SRB,Serbia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,194000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
186,Global,SRB,Serbia,,,2024,2024,Desastre natural / climático,Todos,Todos,1.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
187,Global,SSD,South Sudan,,,2024,2024,Conflicto armado / violencia,Todos,Todos,269000.0,945000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
188,Global,SSD,South Sudan,,,2024,2024,Desastre natural / climático,Todos,Todos,423000.0,415000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
189,Global,SVK,Slovakia,,,2024,2024,Desastre natural / climático,Todos,Todos,120.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
190,Global,SVN,Slovenia,,,2024,2024,Desastre natural / climático,Todos,Todos,20.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
191,Global,SWZ,Eswatini,,,2024,2024,Desastre natural / climático,Todos,Todos,420.0,56.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
192,Global,SYR,Syria,,,2024,2024,Conflicto armado / violencia,Todos,Todos,768000.0,7409000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
193,Global,TCD,Chad,,,2024,2024,Conflicto armado / violencia,Todos,Todos,63000.0,383000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD)
