id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente,personas_desplazadas_flag,desplazamiento_stock_flag,registro_valido_dominio,outlier_iqr_extremo
17855,Global,PNG,Papua New Guinea,,,2022,2022,Conflicto armado / violencia,Male,18-59,23041.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17856,Global,PNG,Papua New Guinea,,,2022,2022,Conflicto armado / violencia,Male,60+,2468.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17857,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Both sexes,0-4,22.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17858,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Both sexes,5-11,29.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17859,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Both sexes,12-17,23.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17860,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Both sexes,18-59,101.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17861,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Both sexes,60+,11.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17862,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Female,0-4,11.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17863,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Female,5-11,14.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17864,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Female,12-17,11.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17865,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Female,18-59,50.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17866,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Female,60+,5.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17867,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Male,0-4,11.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17868,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Male,5-11,15.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17869,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Male,12-17,12.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17870,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Male,18-59,51.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17871,Global,PNG,Papua New Guinea,,,2022,2022,Desastre natural / climático,Male,60+,6.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17872,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Both sexes,0-4,9892.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17873,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Both sexes,5-11,13134.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17874,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Both sexes,12-17,10391.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17875,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Both sexes,18-59,45905.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17876,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Both sexes,60+,4916.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17877,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Female,0-4,4778.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17878,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Female,5-11,6318.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17879,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Female,12-17,4948.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17880,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Female,18-59,22502.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17881,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Female,60+,2352.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17882,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Male,0-4,5114.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17883,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Male,5-11,6816.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17884,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Male,12-17,5443.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17885,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Male,18-59,23403.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17886,Global,PNG,Papua New Guinea,,,2023,2023,Conflicto armado / violencia,Male,60+,2564.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17887,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Both sexes,0-4,879.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17888,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Both sexes,5-11,1167.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17889,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Both sexes,12-17,923.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17890,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Both sexes,18-59,4077.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17891,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Both sexes,60+,437.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17892,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Female,0-4,424.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17893,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Female,5-11,561.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17894,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Female,12-17,440.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17895,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Female,18-59,1999.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17896,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Female,60+,209.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17897,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Male,0-4,455.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17898,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Male,5-11,606.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17899,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Male,12-17,483.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17900,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Male,18-59,2078.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17901,Global,PNG,Papua New Guinea,,,2023,2023,Desastre natural / climático,Male,60+,228.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17902,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Both sexes,0-4,9730.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17903,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Both sexes,5-11,12993.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17904,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Both sexes,12-17,10323.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17905,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Both sexes,18-59,45939.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17906,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Both sexes,60+,5066.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17907,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Female,0-4,4700.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17908,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Female,5-11,6258.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17909,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Female,12-17,4924.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17910,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Female,18-59,22521.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17911,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Female,60+,2442.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17912,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Male,0-4,5030.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17913,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Male,5-11,6735.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17914,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Male,12-17,5399.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17915,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Male,18-59,23418.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17916,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Male,60+,2624.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17917,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Both sexes,0-4,2771.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17918,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Both sexes,5-11,3700.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17919,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Both sexes,12-17,2940.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17920,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Both sexes,18-59,13080.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17921,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Both sexes,60+,1443.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17922,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Female,0-4,1338.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17923,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Female,5-11,1782.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17924,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Female,12-17,1402.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17925,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Female,18-59,6413.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17926,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Female,60+,696.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17927,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Male,0-4,1433.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17928,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Male,5-11,1918.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17929,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Male,12-17,1538.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17930,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Male,18-59,6667.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17931,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Male,60+,747.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17932,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Both sexes,0-4,1.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17933,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Both sexes,5-11,2.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17934,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Both sexes,12-17,1.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17935,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Both sexes,18-59,12.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17936,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Both sexes,60+,6.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17937,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Female,0-4,1.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17938,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Female,5-11,1.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17939,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Female,12-17,1.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17940,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Female,18-59,6.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17941,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Female,60+,3.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17942,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Male,0-4,0.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17943,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Male,5-11,1.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17944,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Male,12-17,0.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17945,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Male,18-59,6.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17946,Global,POL,Poland,,,2020,2020,Desastre natural / climático,Male,60+,3.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17947,Global,POL,Poland,,,2021,2021,Desastre natural / climático,Both sexes,0-4,6.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17948,Global,POL,Poland,,,2021,2021,Desastre natural / climático,Both sexes,5-11,9.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17949,Global,POL,Poland,,,2021,2021,Desastre natural / climático,Both sexes,12-17,7.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17950,Global,POL,Poland,,,2021,2021,Desastre natural / climático,Both sexes,18-59,68.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
17951,Global,POL,Poland,,,2021,2021,Desastre natural / climático,Both sexes,60+,31.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
